"","Network","Broadcast_Year","Cable_Qtr","DOW","Date","Show_Name","Episode_num","Season_num","Start_Time","End_Time","Genre","C3_Duration","C3_Impressions","LS_Duration","LS_Impressions","C3_Rebase","C3_Growth","LS_Rebase","LS_Growth","diff_C3_LS","higher_imps","avg_C3_LS","diff_C3_LS_rebase","diff_C3_LS_growth","avg_C3_LS_rebase","avg_C3_LS_growth"
"94","USA",2014,"4Q","Tue",2014-12-09,"BENCHED",7,1,"22:31:00","23:02:00","CS",388,524618.804123711,31,515494.548387097,55678.8041237113,0.984901829176784,20497.4193548387,0.967883456231288,9124.25573661452,"C3",520056.676255404,35181.3847688726,0.0170183729454957,38088.111739275,0.976392642704036
"95","USA",2014,"4Q","Tue",2014-12-16,"BENCHED",8,1,"22:31:00","23:02:00","CS",404,418277.457920792,31,379209.193548387,-50662.5420792079,1.25423637872222,-115787.935483871,1.35939359371391,39068.264372405,"C3",398743.32573459,65125.3934046631,-0.10515721499169,-83225.2387815394,1.30681498621807
"96","USA",2014,"4Q","Tue",2014-12-23,"BENCHED",9,1,"22:00:00","22:31:00","CS",388,459746.293814433,31,437729.161290323,-9193.70618556702,0.909800608614849,-57267.9677419355,0.86631010013262,22017.1325241104,"C3",448737.727552378,48074.2615563684,0.0434905084822287,-33230.8369637512,0.888055354373734
"97","USA",2014,"4Q","Tue",2014-12-23,"BENCHED",10,1,"22:31:00","23:03:00","CS",390,356815.2,32,293842.28125,-112124.8,1.28847171817353,-201154.847782258,1.48967384621515,62972.91875,"C3",325328.740625,89030.0477822581,-0.201202128041621,-156639.823891129,1.38907278219434
"98","USA",2015,"1Q","Tue",2014-12-30,"BENCHED",11,1,"22:00:00","22:31:00","CS",371,441068.002695418,31,373092.838709677,-27871.9973045822,0.808980016277447,-121904.290322581,0.787584887092013,67975.1639857404,"C3",407080.420702548,94032.2930179985,0.0213951291854334,-74888.1438135814,0.79828245168473
"99","USA",2015,"1Q","Tue",2014-12-30,"BENCHED",12,1,"22:31:00","23:02:00","CS",374,416682.441176471,31,305088.64516129,-52257.5588235294,1.05852313202855,-189908.483870968,1.22289978544575,111593.79601518,"C3",360885.54316888,137650.925047438,-0.164376653417208,-121083.021347249,1.14071145873715
"100","BRVO",2015,"1Q","Wed",2015-01-21,"BEST NEW RESTAURANT",1,1,"22:00:00","23:00:00","GD",703,308219.594594595,60,310864,0,NA,0,NA,-2644.40540540538,"LS",309541.797297297,0,NA,0,NA
"101","BRVO",2015,"1Q","Wed",2015-01-28,"BEST NEW RESTAURANT",2,1,"22:00:00","23:00:00","GD",726,306265.900826446,60,281200.5,-1953.69376814831,1.00637907701405,-29663.5,1.10548878824895,25065.4008264463,"C3",293733.200413223,27709.8062318517,-0.0991097112349073,-15808.5968840742,1.0559339326315
"102","BRVO",2015,"1Q","Wed",2015-02-04,"BEST NEW RESTAURANT",3,1,"22:00:00","23:00:00","GD",699,222472.527896996,60,211088.5,-85747.0666975989,1.37664593341721,-99775.5,1.332145048167,11384.0278969957,"C3",216780.513948498,14028.4333024011,0.0445008852502107,-92761.2833487995,1.35439549079211
"103","BRVO",2015,"1Q","Wed",2015-02-11,"BEST NEW RESTAURANT",4,1,"22:00:00","23:00:00","GD",713,219883.130434783,60,217346,-88336.464159812,1.01177624430348,-93518,0.971209500059812,2537.13043478262,"C3",218614.565217391,5181.53584018801,0.0405667442436637,-90927.232079906,0.991492872181644
"104","BRVO",2015,"1Q","Wed",2015-02-18,"BEST NEW RESTAURANT",5,1,"22:00:00","23:00:00","GD",719,253389.639777469,60,249873.5,-54829.9548171259,0.867766853561526,-60990.5,0.869824131010291,3516.13977746869,"C3",251631.569888734,6160.54518287408,-0.00205727744876472,-57910.227408563,0.868795492285909
"105","BRVO",2015,"1Q","Wed",2015-02-25,"BEST NEW RESTAURANT",6,1,"22:00:00","23:00:00","GD",716,164185.611731844,60,172254,-144033.982862751,1.54331209114303,-138610,1.45061072602088,-8068.38826815641,"LS",168219.805865922,-5423.98286275103,0.0927013651221513,-141321.991431375,1.49696140858195
"106","BRVO",2015,"1Q","Wed",2015-03-04,"BEST NEW RESTAURANT",7,1,"22:00:00","23:00:00","GD",719,159749.336578581,60,145715,-148470.258016013,1.02777022583177,-165149,1.1821294993652,14034.3365785814,"C3",152732.168289291,16678.7419839868,-0.154359273533432,-156809.629008007,1.10494986259848
"107","BRVO",2015,"1Q","Wed",2015-03-11,"BEST NEW RESTAURANT",8,1,"22:00:00","23:00:00","GD",728,220181.978021978,60,236441.5,-88037.6165726166,0.725533206730642,-74422.5,0.616283520447976,-16259.521978022,"LS",228311.739010989,-13615.1165726166,0.109249686282666,-81230.0582863083,0.670908363589308
"108","BRVO",2015,"1Q","Wed",2015-03-18,"BEST NEW RESTAURANT",9,1,"22:00:00","23:00:00","GD",702,190549.666666667,60,173112,-117669.927927928,1.15550964676914,-137752,1.36582963630482,17437.6666666667,"C3",181830.833333333,20082.072072072,-0.210319989535676,-127710.963963964,1.26066964153698
"109","BRVO",2015,"1Q","Wed",2015-03-25,"BEST NEW RESTAURANT",10,1,"22:00:00","23:00:00","GD",710,203478.661971831,60,183616.5,-104740.932622764,0.936460191059472,-127247.5,0.942791089036116,19862.161971831,"C3",193547.580985915,22506.5673772364,-0.00633089797664366,-115994.216311382,0.939625640047794
"110","BRVO",2015,"2Q","Wed",2015-04-01,"BEST NEW RESTAURANT",11,1,"22:00:00","23:00:00","GD",736,224439.779891304,60,233430.5,-83779.8147032903,0.906606939600347,-77433.5,0.786600294306014,-8990.72010869565,"LS",228935.139945652,-6346.31470329026,0.120006645294333,-80606.6573516451,0.846603616953181
"111","BRVO",2014,"1Q","Sun",2014-01-05,"BLOOD SWEAT HEELS",1,1,"21:00:00","22:00:00","GD",718,1303698.19220056,60,1422293,0,NA,0,NA,-118594.807799443,"LS",1362995.59610028,0,NA,0,NA
"112","BRVO",2014,"1Q","Sun",2014-01-12,"BLOOD SWEAT HEELS",2,1,"21:00:00","22:00:00","GD",717,1025378.43514644,60,1089038,-278319.757054114,1.27143125651396,-333255,1.30600860576031,-63659.5648535565,"LS",1057208.21757322,54935.2429458864,-0.0345773492463568,-305787.378527057,1.28871993113713
"113","BRVO",2014,"1Q","Sun",2014-01-19,"BLOOD SWEAT HEELS",3,1,"21:00:00","22:00:00","GD",718,667946.190807799,60,738566,-635752.001392758,1.53512131554545,-683727,1.47453037372422,-70619.8091922005,"LS",703256.0954039,47974.9986072424,0.0605909418212365,-659739.500696379,1.50482584463484
"114","BRVO",2014,"1Q","Sun",2014-01-26,"BLOOD SWEAT HEELS",4,1,"21:00:00","22:00:00","GD",717,614306.158995816,60,685746,-689392.033204741,1.08731807589178,-736547,1.07702560423247,-71439.8410041841,"LS",650026.079497908,47154.9667952588,0.0102924716593076,-712969.516602371,1.08217184006212
"115","BRVO",2014,"1Q","Sun",2014-02-09,"BLOOD SWEAT HEELS",5,1,"21:00:00","22:00:00","GD",719,1147475.54102921,60,1250007,-156222.65117135,0.5353544690328,-172286,0.548593727875124,-102531.458970793,"LS",1198741.2705146,16063.3488286501,-0.0132392588423241,-164254.325585675,0.541974098453962
"116","BRVO",2014,"1Q","Sun",2014-02-16,"BLOOD SWEAT HEELS",6,1,"21:00:00","22:00:00","GD",747,849508.092369478,60,896074.5,-454190.099831079,1.35075292552968,-526218.5,1.39498110927161,-46566.407630522,"LS",872791.296184739,72028.4001689209,-0.0442281837419296,-490204.29991554,1.37286701740064
"117","BRVO",2014,"1Q","Sun",2014-02-23,"BLOOD SWEAT HEELS",7,1,"21:00:00","22:00:00","GD",746,950837.927613941,60,1025849.5,-352860.264586616,0.893431012476813,-396443.5,0.873495088704532,-75011.572386059,"LS",988343.713806971,43583.2354133839,0.0199359237722808,-374651.882293308,0.883463050590673
"118","BRVO",2014,"1Q","Sun",2014-03-09,"BLOOD SWEAT HEELS",8,1,"21:00:00","22:00:00","GD",718,647987.139275766,60,718899,-655711.052924791,1.46737160351155,-703394,1.42697305184734,-70911.860724234,"LS",683443.069637883,47682.9470752089,0.0403985516642085,-679552.526462396,1.44717232767944
"119","BRVO",2014,"1Q","Sun",2014-03-16,"BLOOD SWEAT HEELS",9,1,"21:00:00","22:00:00","GD",718,1051825.09331476,60,1119996,-251873.098885794,0.616059783507992,-302297,0.64187639955857,-68170.9066852368,"LS",1085910.54665738,50423.9011142061,-0.0258166160505784,-277085.049442897,0.628968091533281
"120","BRVO",2015,"1Q","Sun",2015-03-29,"BLOOD SWEAT HEELS",1,2,"21:00:00","22:00:00","GD",719,674993.47705146,60,732587.5,0,NA,0,NA,-57594.0229485396,"LS",703790.48852573,0,NA,0,NA
"121","BRVO",2015,"2Q","Sun",2015-04-05,"BLOOD SWEAT HEELS",2,2,"21:00:00","22:00:00","GD",718,550552.454038997,60,579122,-124441.023012463,1.22602936759165,-153465.5,1.26499684004407,-28569.5459610028,"LS",564837.227019499,29024.4769875368,-0.0389674724524209,-138953.261506232,1.24551310381786
"122","BRVO",2015,"2Q","Sun",2015-04-12,"BLOOD SWEAT HEELS",3,2,"21:30:00","22:30:00","GD",715,562501.064335664,60,549300.5,-112492.412715796,0.978758066332232,-183287,1.0542899560441,13200.5643356644,"C3",555900.782167832,70794.587284204,-0.0755318897118643,-147889.706357898,1.01652401118816
"123","BRVO",2015,"2Q","Sun",2015-04-19,"BLOOD SWEAT HEELS",4,2,"21:00:00","22:00:00","GD",717,531012.414225941,60,534343,-143981.062825519,1.05929927298522,-198244.5,1.02799231954007,-3330.58577405859,"LS",532677.707112971,54263.437174481,0.0313069534451458,-171112.78141276,1.04364579626264
"124","BRVO",2015,"2Q","Sun",2015-04-26,"BLOOD SWEAT HEELS",5,2,"22:00:00","23:00:00","GD",747,634772.819277108,60,577862.5,-40220.657774352,0.836539306819515,-154725,0.924688831685738,56910.3192771084,"C3",606317.659638554,114504.342225648,-0.0881495248662235,-97472.828887176,0.880614069252627
"125","BRVO",2015,"2Q","Sun",2015-05-03,"BLOOD SWEAT HEELS",6,2,"21:30:00","22:30:00","GD",747,652600.65729585,60,683206,-22392.8197556103,0.972681857090653,-49381.5,0.8458100485066,-30605.3427041499,"LS",667903.328647925,26988.6802443897,0.126871808584053,-35887.1598778052,0.909245952798627
"126","BRVO",2015,"2Q","Sun",2015-05-10,"BLOOD SWEAT HEELS",7,2,"21:30:00","22:30:00","GD",747,566567.855421687,60,583383.5,-108425.621629774,1.1518490698879,-149204,1.17110957029124,-16815.6445783132,"LS",574975.677710843,40778.3783702264,-0.0192605004033441,-128814.810814887,1.16147932008957
"127","BRVO",2015,"2Q","Sun",2015-05-17,"BLOOD SWEAT HEELS",8,2,"21:00:00","22:00:00","GD",748,484379.352941176,60,520940.5,-190614.124110284,1.16967796414413,-211647,1.11986589639316,-36561.1470588236,"LS",502659.926470588,21032.875889716,0.049812067750973,-201130.562055142,1.14477193026864
"128","BRVO",2015,"2Q","Sun",2015-05-31,"BLOOD SWEAT HEELS",9,2,"21:00:00","22:00:00","GD",747,448397.843373494,60,443685,-226595.633677966,1.0802446088879,-288902.5,1.17412240666238,4712.84337349399,"C3",446041.421686747,62306.8663220336,-0.0938777977744876,-257749.066838983,1.12718350777514
"129","BRVO",2015,"2Q","Sun",2015-06-07,"BLOOD SWEAT HEELS",10,2,"22:00:00","23:00:00","GD",747,480651.835341365,60,476547,-194341.641710095,0.932895310916759,-256040.5,0.931041429281897,4104.83534136548,"C3",478599.417670683,61698.8582899051,0.00185388163486233,-225191.070855047,0.931968370099328
"130","BRVO",2015,"2Q","Sun",2015-06-14,"BLOOD SWEAT HEELS",11,2,"22:00:00","23:00:00","GD",750,360472.76,60,369697,-314520.71705146,1.33339294581195,-362890.5,1.28902046811308,-9224.23999999999,"LS",365084.88,48369.7829485396,0.0443724776988776,-338705.60852573,1.31120670696252
"131","ENT",2014,"2Q","Tue",2014-06-24,"BOTCHED",1,1,"21:00:00","22:00:00","GV",819,507578.512820513,60,494614.5,0,NA,0,NA,12964.0128205128,"C3",501096.506410256,0,NA,0,NA
"132","ENT",2014,"2Q","Sun",2014-06-29,"BOTCHED",2,1,"22:00:00","23:00:00","GV",837,868381.451612903,60,804561,360802.93879239,0.584511002483705,309946.5,0.614763206270252,63820.4516129033,"C3",836471.225806452,50856.4387923905,-0.030252203786547,335374.719396195,0.599637104376978
"133","ENT",2014,"3Q","Sun",2014-07-06,"BOTCHED",3,1,"22:00:00","23:00:00","GV",780,1084574.46153846,60,1056324,576995.948717949,0.800665590429919,561709.5,0.761661194860668,28250.4615384615,"C3",1070449.23076923,15286.4487179487,0.0390043955692508,569352.724358974,0.781163392645293
"134","ENT",2014,"3Q","Sun",2014-07-13,"BOTCHED",4,1,"22:00:00","23:00:00","GV",776,859062.167525773,60,888275,351483.65470526,1.26250986545269,393660.5,1.1891857814303,-29212.8324742268,"LS",873668.583762887,-42176.8452947396,0.0733240840223912,372572.07735263,1.2258478234415
"135","ENT",2014,"3Q","Sun",2014-07-20,"BOTCHED",5,1,"22:00:00","23:00:00","GV",779,1086385.32220796,60,941863.5,578806.809387446,0.790752737509214,447249,0.943103751233592,144521.822207959,"C3",1014124.41110398,131557.809387446,-0.152351013724378,513027.904693723,0.866928244371403
"136","ENT",2014,"3Q","Sun",2014-07-27,"BOTCHED",6,1,"22:00:00","23:00:00","GV",778,1012700.58354756,60,1034987.5,505122.070727045,1.07276063612236,540373,0.910024034106692,-22286.9164524422,"LS",1023844.04177378,-35250.929272955,0.162736602015664,522747.535363522,0.991392335114524
"137","ENT",2014,"3Q","Sun",2014-08-10,"BOTCHED",7,1,"22:30:00","23:30:00","GV",750,724264.24,60,686904.5,216685.727179487,1.39824739041038,192290,1.50674147570732,37359.74,"C3",705584.37,24395.7271794872,-0.108494085296941,204487.863589744,1.45249443305885
"138","ENT",2014,"3Q","Sun",2014-08-17,"BOTCHED",8,1,"22:30:00","23:30:00","GV",778,782342.516709512,60,671538,274764.003888999,0.925763619554022,176923.5,1.02288254722741,110804.516709512,"C3",726940.258354756,97840.5038889987,-0.0971189276733877,225843.751944499,0.974323083390715
"139","ENT",2015,"2Q","Tue",2015-04-14,"BOTCHED",1,2,"21:00:00","22:00:00","GV",777,684626.71042471,60,684604.5,0,NA,0,NA,22.2104247104144,"C3",684615.605212355,0,NA,0,NA
"140","ENT",2015,"2Q","Tue",2015-04-21,"BOTCHED",2,2,"21:00:00","22:00:00","GV",779,738439.177150193,60,634172.5,53812.4667254821,0.927126744638391,-50432,1.07952410424608,104266.677150193,"C3",686305.838575096,104244.466725482,-0.152397359607693,1690.23336274107,1.00332542444224
"141","ENT",2015,"2Q","Tue",2015-04-28,"BOTCHED",3,2,"21:00:00","22:00:00","GV",776,561518.453608247,60,500193.5,-123108.256816463,1.31507552851571,-184411,1.26785434037028,61324.9536082475,"C3",530855.976804124,61302.743183537,0.0472211881454374,-153759.628408231,1.291464934443
"142","ENT",2015,"2Q","Tue",2015-05-05,"BOTCHED",4,2,"21:00:00","22:00:00","GV",776,757232.461340206,60,628615.5,72605.7509154958,0.741540388554435,-55989,0.795706596480679,128616.961340206,"C3",692923.980670103,128594.750915496,-0.0541662079262438,8308.3754577479,0.768623492517557
"143","ENT",2015,"2Q","Tue",2015-05-12,"BOTCHED",5,2,"21:00:00","22:00:00","GV",747,657809.088353414,60,530516,-26817.6220712968,1.15114320362411,-154088.5,1.1849133673631,127293.088353414,"C3",594162.544176707,127270.877928703,-0.033770163738982,-90453.0610356484,1.1680282854936
"144","ENT",2015,"2Q","Tue",2015-05-19,"BOTCHED",6,2,"21:00:00","22:00:00","GV",776,449831.896907217,60,407411.5,-234794.813517494,1.46234425098826,-277193,1.30216255554887,42420.3969072165,"C3",428621.698453608,42398.1864825061,0.16018169543939,-255993.906758747,1.38225340326857
"145","ENT",2015,"2Q","Tue",2015-05-26,"BOTCHED",7,2,"21:00:00","22:00:00","GV",777,516990.971685972,60,494314.5,-167635.738738739,0.870096232899888,-190290,0.824194920440327,22676.4716859717,"C3",505652.735842986,22654.2612612612,0.0459013124595609,-178962.869369369,0.847145576670107
"146","ENT",2015,"2Q","Sun",2015-06-07,"BOTCHED",8,2,"21:00:00","22:00:00","GV",791,631560.720606827,60,614461.5,-53065.9898178836,0.818592662300511,-70143,0.80446781450099,17099.2206068268,"C3",623011.110303413,17077.0101821164,0.0141248477995212,-61604.4949089418,0.811530238400751
"147","ENT",2015,"2Q","Sun",2015-06-14,"BOTCHED",9,2,"21:00:00","22:00:00","GV",780,819060.269230769,60,846898,134433.558806059,0.771079668166501,162293.5,0.725543690031149,-27837.7307692308,"LS",832979.134615385,-27859.9411939412,0.0455359781353525,148363.529403029,0.748311679098825
"148","ENT",2015,"2Q","Sun",2015-06-21,"BOTCHED",10,2,"21:00:00","22:00:00","GV",780,619914.461538462,60,550975,-64712.2488862489,1.32124723659145,-133629.5,1.53708970461455,68939.4615384615,"C3",585444.730769231,68917.2511137511,-0.215842468023096,-99170.8744431245,1.429168470603
"149","ENT",2015,"2Q","Sun",2015-06-28,"BOTCHED",11,2,"21:00:00","22:00:00","GV",776,814165.192010309,60,729761.5,129538.481585599,0.761411157860716,45157,0.755006944049529,84403.6920103093,"C3",771963.346005155,84381.4815855989,0.00640421381118716,87347.7407927994,0.758209050955122
"150","ENT",2015,"3Q","Sun",2015-07-05,"BOTCHED",12,2,"21:00:00","22:00:00","GV",778,689246.764781491,60,636219.5,4620.0543567806,1.18123904762675,-48385,1.14702787324186,53027.264781491,"C3",662733.132390745,53005.0543567806,0.0342111743848927,-21882.4728216097,1.16413346043431
"151","ENT",2015,"3Q","Sun",2015-07-12,"BOTCHED",13,2,"21:00:00","22:00:00","GV",776,626988.628865979,60,535843.5,-57638.081558731,1.09929707342239,-148761,1.18732335094109,91145.1288659794,"C3",581416.06443299,91122.918441269,-0.0880262775186917,-103199.540779366,1.14331021218174
"152","ENT",2015,"4Q","Tue",2015-10-06,"BOTCHED",14,2,"21:00:00","22:00:00","GV",719,466917.038942976,60,435738.5,-217709.671481734,1.34282661923278,-248866,1.22973641300918,31178.5389429763,"C3",451327.769471488,31156.3285182659,0.113090206223606,-233287.835740867,1.28628151612098
"153","ENT",2015,"4Q","Tue",2015-10-13,"BOTCHED",15,2,"21:00:00","22:00:00","GV",748,628235.401069519,60,581953,-56391.3093551917,0.74321987928106,-102651.5,0.748752046986612,46282.4010695188,"C3",605094.200534759,46260.1906448083,-0.00553216770555187,-79521.4046775958,0.745985963133836
"154","ENT",2015,"4Q","Tue",2015-10-20,"BOTCHED",16,2,"21:00:00","22:00:00","GV",718,579754.339832869,60,539765,-104872.370591841,1.08362345549776,-144839.5,1.07815993997388,39989.3398328691,"C3",559759.669916435,39967.1294081587,0.00546351552388669,-124855.935295921,1.08089169773582
"155","ENT",2015,"4Q","Tue",2015-10-27,"BOTCHED",17,2,"21:00:00","22:00:00","GV",702,529369.843304843,60,508717,-155256.867119867,1.09517825234146,-175887.5,1.06103196865841,20652.8433048433,"C3",519043.421652422,20630.6328801329,0.0341462836830475,-165572.183559934,1.07810511049993
"156","ENT",2015,"4Q","Tue",2015-11-03,"BOTCHED",18,2,"21:00:00","22:00:00","GV",733,572035.691678035,60,514704,-112591.018746675,0.9254140100104,-169900.5,0.988368071746091,57331.6916780354,"C3",543369.845839018,57309.481253325,-0.0629540617356914,-141245.759373337,0.956891040878245
"157","ENT",2015,"4Q","Tue",2015-11-10,"BOTCHED",19,2,"21:00:00","22:00:00","GV",745,572086.716778524,60,513857.5,-112539.993646187,0.999910808800499,-170747,1.00164734386479,58229.2167785235,"C3",542972.108389262,58207.0063538131,-0.0017365350642885,-141643.496823093,1.00077907633264
"158","ENT",2015,"4Q","Tue",2015-11-17,"BOTCHED",20,2,"21:00:00","22:00:00","GV",776,619769.364690722,60,587247.5,-64857.3457339888,0.923063883714238,-97357,0.875027139323709,32521.8646907216,"C3",603508.432345361,32499.6542660112,0.0480367443905289,-81107.1728669944,0.899045511518974
"159","ENT",2015,"4Q","Tue",2015-11-24,"BOTCHED",21,2,"21:00:00","22:00:00","GV",763,539405.226736566,60,446872,-145221.483688144,1.14898657627099,-237732.5,1.31412910184572,92533.2267365662,"C3",493138.613368283,92511.0163118558,-0.165142525574733,-191476.991844072,1.23155783905835
"160","ENT",2016,"2Q","Tue",2016-05-10,"BOTCHED",1,3,"21:00:00","22:00:00","GV",777,459476.675675676,60,468936.5,0,NA,0,NA,-9459.82432432432,"LS",464206.587837838,0,NA,0,NA
"161","ENT",2016,"2Q","Tue",2016-05-17,"BOTCHED",2,3,"21:00:00","22:00:00","GV",779,592519.329910141,60,556609.5,133042.654234466,0.775462761266131,87673,0.84248741712098,35909.8299101412,"C3",574564.414955071,45369.6542344655,-0.0670246558548488,110357.827117233,0.808975089193555
"162","ENT",2016,"2Q","Tue",2016-05-24,"BOTCHED",3,3,"21:00:00","22:00:00","GV",748,511765.93315508,60,489093,52289.2574794045,1.15779361525143,20156.5,1.13804429832363,22672.9331550802,"C3",500429.46657754,32132.7574794045,0.0197493169277969,36222.8787397023,1.14791895678753
